query,match,score
sản phẩm có chứa giáp xác,sản phẩm có chứa trứng,19.650532
sản phẩm có chứa giáp xác,sản phẩm có chứa sulfite,19.650532
gia vị hương đậu nành,bột gia vị đậu nành,19.394056
gia vị hương đậu nành,gia vị đậu nành xay,19.394056
gia vị hương đậu nành,đậu nành từ bột gia vị,18.424566
gia vị hương đậu nành,bột gia vị hương,15.323877
gia vị hương đậu nành,bột gia vị hương gà,14.670923
gia vị hương đậu nành,bột gia vị hương thịt,14.670923
gia vị hương đậu nành,bột gia vị hương tôm,14.670923
gia vị hương đậu nành,bột gia vị hương hành,14.670923
gia vị hương đậu nành,bột gia vị hương bò,14.670923
vắt phở gạo,vắt phở,20.415087
vắt phở gạo,vị phở,9.375477
vắt phở gạo,vắt mì,9.075975
vắt phở gạo,vắt miến,9.075975
vắt phở gạo,vắt bún,9.075975
vắt phở gạo,vắt sợi,9.075975
vắt phở gạo,vắt mi,9.075975
vắt phở gạo,gia vị phở,8.671097
vắt phở gạo,vắt hủ tiếu,8.394096
da cá basa,da cá,17.056862
da cá basa,cá basa,16.6317
da cá basa,thịt cá basa,15.575044
da cá basa,cá basa phi lê,14.649931
da cá basa,có basa,9.755705
da cá basa,da heo,9.375477
da cá basa,da bánh,9.375477
da cá basa,da pastry,9.375477
da cá basa,da gà,9.375477
hương trà xanh tổng hợp,hương trà xanh,18.920837
hương trà xanh tổng hợp,dầu hương trà xanh,17.964714
hương trà xanh tổng hợp,hương trà xanh giống tự nhiên,16.333427
hương trà xanh tổng hợp,hương đậu xanh tổng hợp dùng cho thực phẩm,16.10759
hương trà xanh tổng hợp,dầu hương vị trà xanh,15.77279
hương trà xanh tổng hợp,hương trà xanh matcha giống tự nhiên,15.630608
hương trà xanh tổng hợp,trà xanh,15.399796
hương trà xanh tổng hợp,bột trà xanh,14.482648
hương trà xanh tổng hợp,lá trà xanh,14.482648
bột gia vị phở,gia vị phở,21.472532
bột gia vị phở,vị phở,15.511364
bột gia vị phở,bột gia vị,15.347799
bột gia vị phở,bột gia vị ớt,14.592476
bột gia vị phở,bột gia vị bò,14.592476
bột gia vị phở,bột gia vị gà,14.592476
bột gia vị phở,bột gia vị te20,14.592476
bột gia vị phở,bột gia vị tôm,14.592476
bột gia vị phở,bột gia vị cay,14.592476
đậu phộng giòn,đậu phộng,14.014957
đậu phộng giòn,đậu phộng rang,13.127161
đậu phộng giòn,bột đậu phộng,13.127161
đậu phộng giòn,bơ đậu phộng,13.127161
đậu phộng giòn,khô đậu phộng,13.127161
đậu phộng giòn,có thể chứa đậu phộng,11.662422
đậu phộng giòn,có thể có đậu phộng,11.662422
đậu phộng giòn,có thể chứa vết đậu phộng,11.050236
đậu phộng giòn,sản phẩm có chứa đậu phộng,11.050236
mạch,mạch nha lúa mạch,7.015273
mạch,mạch nha đại mạch,7.015273
mạch,chiết xuất mạch nha lúa mạch,6.4364834
mạch,mạch nha,6.3373275
mạch,yến mạch,6.3373275
mạch,lúa mạch,6.3373275
mạch,đại mạch,6.3373275
mạch,yễn mạch,6.3373275
mạch,kiều mạch,6.3373275
hương rau củ tự nhiên,hương rau củ,18.4692
hương rau củ tự nhiên,hương rau tự nhiên,18.288544
hương rau củ tự nhiên,hương rau giống tự nhiên,17.290571
hương rau củ tự nhiên,rau củ,14.92753
hương rau củ tự nhiên,bột rau củ,14.03101
hương rau củ tự nhiên,gói rau củ,14.03101
hương rau củ tự nhiên,nước rau củ,14.03101
hương rau củ tự nhiên,rau củ sấy,14.03101
hương rau củ tự nhiên,chiết xuất rau củ,13.240969
gia vị tôm nướng,bột gia vị tôm hùm nướng ngũ vị,21.83963
gia vị tôm nướng,gia vị tôm,19.526829
gia vị tôm nướng,gia vị nướng,18.684467
gia vị tôm nướng,gia vị tôm cay,18.563477
gia vị tôm nướng,bột gia vị tôm,18.563477
gia vị tôm nướng,dầu gia vị nướng,17.53746
gia vị tôm nướng,bột gia vị thịt nướng,16.527525
gia vị tôm nướng,gia vị gà nướng bbq,16.527525
gia vị tôm nướng,hương gia vị thịt nướng,16.527525
butyl hydroxy anisol,butyl hydroxy toluen,22.60006
butyl hydroxy anisol,butyl hydroxytoluen,10.633108
chất kết dính xanthan,chất kết dính,26.835249
chất kết dính xanthan,chất nhũ hoá xanthan gum,10.986622
chất kết dính xanthan,chất ổn định gôm xanthan,10.986622
chất kết dính xanthan,gồm xanthan,9.992481
chất kết dính xanthan,men kết tinh,9.504801
chất kết dính xanthan,gồm xanthan e415,9.241746
chất kết dính xanthan,muối kết vitamin e,8.840605
chất kết dính xanthan,chất,3.9962006
chất kết dính xanthan,chất béo sữa chất nhũ hóa,3.7290227
ngũ cốc mảnh,ngũ cốc,17.849266
ngũ cốc mảnh,bột ngũ cốc,16.778969
ngũ cốc mảnh,rượu ngũ cốc,16.778969
ngũ cốc mảnh,vảy ngũ cốc,16.778969
ngũ cốc mảnh,ngũ cốc gạo,16.778969
ngũ cốc mảnh,ngũ cốc giòn,16.778969
ngũ cốc mảnh,ngũ cốc chứa gluten,15.835612
ngũ cốc mảnh,ngũ cốc nguyên hạt,15.835612
ngũ cốc mảnh,hỗn hợp ngũ cốc,15.835612
lúa mì yến mạch,yến mạch,15.376783
lúa mì yến mạch,bột yến mạch,14.475096
lúa mì yến mạch,dịch yến mạch,14.475096
lúa mì yến mạch,yến mạch mảnh,14.475096
lúa mì yến mạch,chất xơ yến mạch,13.678221
lúa mì yến mạch,yến mạch nguyên chất,13.678221
lúa mì yến mạch,yến mạch nguyên cám,13.678221
lúa mì yến mạch,chiết xuất yến mạch,13.678221
lúa mì yến mạch,yến mạch nguyên hạt,13.678221
ms  đầu hướng dương,hướng dương,18.102814
ms  đầu hướng dương,dầu hướng dương,17.011452
ms  đầu hướng dương,hạt hướng dương,17.011452
ms  đầu hướng dương,dầu hạt hướng dương,16.050144
ms  đầu hướng dương,hoặc dầu hướng dương,16.050144
ms  đầu hướng dương,hướng dương cao oleic,16.050144
ms  đầu hướng dương,dầu hướng dương giàu oleic,15.1961155
ms  đầu hướng dương,dầu hướng dương tinh luyện,15.1961155
ms  đầu hướng dương,chiết xuất hoa hướng dương,15.1961155
chiết xuất mạch nha từ ngô,chiết xuất mạch nha từ lúa mạch,29.597692
chiết xuất mạch nha từ ngô,chiết xuất mạch nha,25.770058
chiết xuất mạch nha từ ngô,chiết xuất mạch nha lúa mạch,24.447725
chiết xuất mạch nha từ ngô,chiết xuất mạch nha tử lúa mạch,23.544025
chiết xuất mạch nha từ ngô,chiết xuất từ lúa mạch,17.99951
chiết xuất mạch nha từ ngô,chiết xuất từ mầm lúa mạch,17.000269
chiết xuất mạch nha từ ngô,mạch nha,15.7041855
chiết xuất mạch nha từ ngô,chiết xuất lúa mạch,15.009982
chiết xuất mạch nha từ ngô,chiết xuất yến mạch,15.009982
vỏ lúa mì,vỏ lúa mì rang,20.625517
vỏ lúa mì,lúa mì,12.743233
vỏ lúa mì,bột lúa mì,11.98082
vỏ lúa mì,gluten lúa mì,11.98082
vỏ lúa mì,protein lúa mì,11.98082
vỏ lúa mì,cám lúa mì,11.98082
vỏ lúa mì,chứa lúa mì,11.98082
vỏ lúa mì,xơ lúa mì,11.98082
vỏ lúa mì,đạm lúa mì,11.98082
cà rốt bột tôm,bột cà rốt,17.565325
cà rốt bột tôm,bột xơ cà rốt,16.512733
cà rốt bột tôm,cà rốt,15.360389
cà rốt bột tôm,cà rốt sấy,14.412952
cà rốt bột tôm,cà rốt khô,14.412952
cà rốt bột tôm,cà rốt đen,14.412952
cà rốt bột tôm,cà rốt tươi,14.412952
cà rốt bột tôm,màu cà rốt đen,13.58065
cà rốt bột tôm,nước ép cà rốt,13.58065
enatri e5',dinatri e5',6.503048
enatri e5',dinatri e5,6.503048
enatri e5',disodium e5',6.503048
enatri e5',disodium e5,6.503048
enatri e5',e5 es03,6.503048
enatri e5',dinati e5,6.503048
enatri e5',ng e5,6.503048
enatri e5',dinatri e5' guanylat,6.0144734
enatri e5',dinatri e5' inosinat,6.0144734
dâu tằm,dâu,7.795925
dâu tằm,dâu tây,7.1626368
dâu tằm,hương dâu,7.1626368
dâu tằm,mứt dâu,7.1626368
dâu tằm,xốt dâu,7.1626368
dâu tằm,dâu cá,7.1626368
dâu tằm,trái dâu,7.1626368
dâu tằm,bột dâu,7.1626368
dâu tằm,dâu shortening,7.1626368
gói ném,gói rau,6.6658745
gói ném,gói súp,6.6658745
gói ném,gói dầu,6.6658745
gói ném,gói xốt,6.6658745
gói ném,gói sốt,6.6658745
gói ném,gói yến,6.6658745
gói ném,gói nêm,6.6658745
gói ném,gói đầu,6.6658745
gói ném,gói cháo,6.6658745
tiêu sọ phú quốc nguyên chất,tiêu đen phú quốc nguyên chất,34.291313
tiêu sọ phú quốc nguyên chất,tiêu sọ xay nguyên chất,25.18273
tiêu sọ phú quốc nguyên chất,tiêu chín đỏ phú quốc,22.845982
tiêu sọ phú quốc nguyên chất,tiêu sọ,19.834309
tiêu sọ phú quốc nguyên chất,ớt giống hàn quốc nguyên chất,17.383247
tiêu sọ phú quốc nguyên chất,cá cơm phú quốc trên,16.763672
tiêu sọ phú quốc nguyên chất,nước mắm cá cơm phú quốc,15.943176
tiêu sọ phú quốc nguyên chất,tiêu đen hạt nguyên chất,14.7019615
tiêu sọ phú quốc nguyên chất,tinh cốt nước mắm cá cơm phú quốc,14.528827
đậu gươm,đậu,5.26803
đậu gươm,đậu nành,4.8400908
đậu gươm,đậu phộng,4.8400908
đậu gươm,đậu xanh,4.8400908
đậu gươm,đậu đỏ,4.8400908
đậu gươm,đậu tương,4.8400908
đậu gươm,đậu trắng,4.8400908
đậu gươm,đậu đen,4.8400908
đậu gươm,đậu hũ,4.8400908
tinh cốt nước mắm cá cơm,tinh cốt nước mắm cá cơm phú quốc,37.50818
tinh cốt nước mắm cá cơm,cốt nước mắm cá cơm,35.351162
tinh cốt nước mắm cá cơm,nước mắm cốt cá cơm,29.137323
tinh cốt nước mắm cá cơm,nước mắm cá cơm,28.56937
tinh cốt nước mắm cá cơm,nước mắm cá cơm phú quốc,26.26502
tinh cốt nước mắm cá cơm,nước mắm cá cơm nguyên chất,26.26502
tinh cốt nước mắm cá cơm,nước mắm từ tinh cốt cá,25.814531
tinh cốt nước mắm cá cơm,tinh cốt cá cơm,24.724907
tinh cốt nước mắm cá cơm,mắm cá cơm,23.806534
annatto extracts,annatto,10.875973
annatto extracts,chất chiết xuất từ annatto,8.034481
annatto extracts,chất chiết xuất từ annatto norbixin based,7.106189
annatto extracts,chất chiết xuất từ annatto bixin based,7.106189
protein bột mì,protein lúa mì,11.981602
protein bột mì,protein từ lúa mì,11.144327
protein bột mì,bột mì,9.938152
protein bột mì,tinh bột mì,9.3077965
protein bột mì,gluten bột mì,9.3077965
protein bột mì,chứa bột mì,9.3077965
protein bột mì,bột mì tinh,9.3077965
protein bột mì,gluten từ bột mì,8.755813
protein bột mì,có chứa bột mì,8.755813
mushroom sachet,oyster mushroom,11.110014
mushroom sachet,seasoning sachet,9.992481
mushroom sachet,b sachet,9.992481
mushroom sachet,oil sachet,9.992481
mushroom sachet,seaweed sachet,9.992481
oil sachet,seasoning sachet,9.992481
oil sachet,b sachet,9.992481
oil sachet,mushroom sachet,9.992481
oil sachet,seaweed sachet,9.992481
oil sachet,palm oil,8.19857
oil sachet,coconut oil,8.19857
oil sachet,sunflower oil,8.19857
oil sachet,vegetable oil,8.19857
oil sachet,fish oil,8.19857
dehydrated carrot,black carrot,11.110014
dehydrated carrot,dehydrated seaweed,10.276905
dehydrated carrot,dehydrated green onion,9.504801
dehydrated carrot,dehydrated long leaf coriander,8.840605
squid extract powder,yeast extract,8.71977
squid extract powder,oyster extract,8.71977
squid extract powder,paprika extract,8.71977
squid extract powder,kelp extract,8.71977
squid extract powder,grape extract,8.71977
squid extract powder,vanilla extract,8.71977
squid extract powder,malt extract,8.71977
squid extract powder,barley malt extract,8.064654
squid extract powder,green tea extract,8.064654
bột mạch nha sôcôla,bột mạch nha,19.05552
bột mạch nha sôcôla,bột mì mạch nha,16.825615
bột mạch nha sôcôla,mạch nha,15.7041855
bột mạch nha sôcôla,mạch nha maltose,14.740565
bột mạch nha sôcôla,mạch nha glucose,14.740565
bột mạch nha sôcôla,đường mạch nha,14.740565
bột mạch nha sôcôla,mạch nha fructose,14.740565
bột mạch nha sôcôla,mạch nha lúa mạch,14.635151
bột mạch nha sôcôla,mạch nha đại mạch,14.635151
prawn powder,whey powder,7.4745445
prawn powder,cocoa powder,7.4745445
prawn powder,milk powder,7.4745445
prawn powder,onion powder,7.4745445
prawn powder,pepper powder,7.4745445
prawn powder,chilli powder,7.4745445
prawn powder,ginger powder,7.4745445
prawn powder,buttermilk powder,7.4745445
prawn powder,tomato powder,7.4745445
hưỡng sữa tự nhiên,hương sữa tự nhiên,14.58643
hưỡng sữa tự nhiên,sữa lên men tự nhiên,12.118492
hưỡng sữa tự nhiên,hương sữa chua tự nhiên,12.118492
hưỡng sữa tự nhiên,sữa chua lên men tự nhiên,11.47028
hưỡng sữa tự nhiên,calci phosphat tự nhiên từ sữa,11.47028
hưỡng sữa tự nhiên,hương sữa dừa giống tự nhiên,11.47028
hưỡng sữa tự nhiên,hương liệu tự nhiên có thể chứa sữa,10.366961
hưỡng sữa tự nhiên,hương tự nhiên giống tự nhiên,9.960746
hưỡng sữa tự nhiên,tự nhiên,9.840359
hương thịt gà,thịt gà,13.229998
hương thịt gà,bột thịt gà,12.425342
hương thịt gà,thịt gà tươi,12.425342
hương thịt gà,ruốc thịt gà,12.425342
hương thịt gà,thịt gà xay,12.425342
hương thịt gà,gói thịt gà,12.425342
hương thịt gà,thịt gà xé,12.425342
hương thịt gà,thịt gà sấy,12.425342
hương thịt gà,thịt gà cắt,12.425342
sữa đặc phô mai,phô mai,16.126007
sữa đặc phô mai,bột phô mai,15.163885
sữa đặc phô mai,phô mai mozzarella,15.163885
sữa đặc phô mai,hương phô mai,15.163885
sữa đặc phô mai,phô mai cheddar,15.163885
sữa đặc phô mai,phô mai tươi,15.163885
sữa đặc phô mai,phô mai gouda,15.163885
sữa đặc phô mai,phô mai hạt,15.163885
sữa đặc phô mai,phô mai kem,15.163885
dinati e5,dinati inosin e5 monophosphat,15.151459
dinati e5,dinatri e5',6.503048
dinati e5,dinatri e5,6.503048
dinati e5,disodium e5',6.503048
dinati e5,disodium e5,6.503048
dinati e5,e5 es03,6.503048
dinati e5,enatri e5',6.503048
dinati e5,ng e5,6.503048
dinati e5,dinatri e5' guanylat,6.0144734
