query,match,score,jacc_score
phô mai,phô mai kem,15.163885,1.0
phô mai,phô mai khô,15.163885,1.0
cholin,cholin clorid,10.276905,1.0
cholin,cholin bitartrat,10.276905,1.0
cholin,cholin clorua,10.276905,1.0
beta caroten,beta caroten tổng hợp,15.967554,1.0
beta caroten,beta caroten tự nhiên,15.967554,1.0
beta caroten,màu beta caroten tổng hợp,15.12038,1.0
beta caroten,màu tự nhiên beta caroten,15.12038,1.0
beta caroten,phẩm màu beta caroten tổng hợp,14.361927,1.0
beta caroten,chất tạo màu beta caroten tổng hợp,13.678518,1.0
beta caroten,mẫu thực phẩm beta caroten tổng hợp,13.678518,1.0
beta caroten,màu beta caroten blakeslea trispora tổng hợp,13.678518,1.0
beta caroten,chất tạo màu beta caroten tự nhiên,13.678518,1.0
thủy sản,thủy hải sản,12.03289,1.0
thủy sản,sản phẩm chứa nguyên liệu có nguồn gốc từ thủy sản,10.9544525,1.0
thủy sản,sản phẩm chứa các nguyên liệu có nguồn gốc từ thủy sản,10.5922165,1.0
thủy sản,hỗn hợp amino acid sản phẩm chứa các nguyên liệu có nguồn gốc từ thủy sản,9.354851,1.0
thủy sản,chất tạo ngọt aspartam tổng hợp sản phẩm chứa nguyên liệu có nguồn gốc từ thủy sản,9.089397,1.0
dừa,dầu dừa,6.741823,1.0
dừa,thạch dừa,6.741823,1.0
dừa,hương dừa,6.741823,1.0
dừa,bột dừa,6.741823,1.0
dừa,dừa sấy,6.741823,1.0
dừa,cơm dừa,6.741823,1.0
dừa,nước dừa,6.741823,1.0
dừa,dừa nạo,6.741823,1.0
dừa,sữa dừa,6.741823,1.0
đường lactose,đường sữa lactose,13.6557,1.0
ng,đươ ng,9.21783,1.0
ng,ng fd,9.21783,1.0
ng,ng monacus,9.21783,1.0
ng,ng e5,9.21783,1.0
ng,ng tự nhiên,8.525293,1.0
ng,hương ng hợp,8.525293,1.0
ng,ng cô đặc,8.525293,1.0
ng,ng gardenia tự nhiên,7.9295454,1.0
chất tạo gel,chất tạo gel gelling gum,18.825287,1.0
bột lòng trắng trứng,lòng trắng trứng,25.664583,0.75
bột lòng trắng trứng,hỗn hợp protein lòng trắng trứng,22.446064,0.75
bột lòng trắng trứng,bột lòng đỏ trứng,16.986626,0.75
bột lòng trắng trứng,bột trứng trắng,16.184921,0.75
bột lòng trắng trứng,bột lòng đỏ trứng gà,15.961227,0.75
bột lòng trắng trứng,bột lòng đỏ trứng muối,15.961227,0.75
bột lòng trắng trứng,bột lòng đỏ trứng lên men,15.055054,0.75
hạt nêm,hạt nêm knorr,14.824724,1.0
hạt nêm,hạt nêm chay,14.824724,1.0
hạt nêm,hạt nêm nấm hương,13.938021,1.0
dầu bắp,dầu hạt bắp,10.879129,1.0
thịt,thịt heo,5.5483437,1.0
thịt,thịt gà,5.5483437,1.0
thịt,thịt bò,5.5483437,1.0
thịt,giả thịt,5.5483437,1.0
thịt,hương thịt,5.5483437,1.0
thịt,bột thịt,5.5483437,1.0
thịt,thịt cá,5.5483437,1.0
thịt,thịt lợn,5.5483437,1.0
thịt,thịt tôm,5.5483437,1.0
mono,mono basic,9.552878,1.0
mono,mono and diglycerides,8.835171,1.0
mono,mono natri glutamat,8.835171,1.0
mono,chất nhũ hóa mono,8.217768,1.0
mono,mono and diglycerides of fatty acids,7.210085,1.0
mono,mono and di glycerides of fatty acids,6.793564,1.0
chiết xuất trái dành dành,chiết xuất trái dành dành súp,37.80376,1.0
chiết xuất trái dành dành,chiết xuất trái dành danh,32.715904,1.0
chiết xuất trái dành dành,chiết xuất dành dành,29.883945,0.75
chiết xuất trái dành dành,chiết xuất quả dành dành,28.62306,0.75
chiết xuất trái dành dành,chiết xuất từ quả dành dành,27.470045,0.75
chiết xuất trái dành dành,chiết xuất từ hoa dành dành,27.470045,0.75
chiết xuất trái dành dành,màu tự nhiên chiết xuất từ quả dành dành,24.52977,0.75
chiết xuất trái dành dành,màu thực phẩm tự nhiên chiết xuất quả dành dành,23.690018,0.75
chiết xuất trái dành dành,nguyên liệu thực phẩm chiết xuất quả dành dành  n121,23.690018,0.75
đậu xanh,bột đậu xanh,11.945341,1.0
đậu xanh,đậu xanh cà,11.945341,1.0
đậu xanh,đậu xanh hạt,11.945341,1.0
đậu xanh,hương đậu xanh,11.945341,1.0
đậu xanh,tinh bột đậu xanh,11.250395,1.0
đậu xanh,đậu xanh không vỏ,11.250395,1.0
đậu xanh,tinh bột đậu xanh súp,10.634986,1.0
đậu xanh,đậu đen xanh lòng,10.056168,1.0
đậu xanh,hương đậu xanh tổng hợp dùng cho thực phẩm,8.741229,1.0
cọ,dầu cọ,7.271719,1.0
cọ,đầu cọ,7.271719,1.0
cọ,hạt cọ,7.271719,1.0
cọ,cây cọ,7.271719,1.0
cọ,dấu cọ,7.271719,1.0
cọ,nhân cọ,7.271719,1.0
cọ,dẫu cọ,7.271719,1.0
cọ,olein cọ,7.271719,1.0
cọ,dầu hạt cọ,6.7253942,1.0
bột khoai tây,tinh bột khoai tây,18.26716,1.0
bột khoai tây,tỉnh bột khoai tây,18.26716,1.0
bột khoai tây,bột khoai tây tím,18.26716,1.0
bột khoai tây,tinh bột khoai tây biến tính,16.609455,1.0
bột khoai tây,bột gia vị khoai tây,16.098509,1.0
bột ngọt,bột whey ngọt,9.713692,1.0
bột ngọt,bột cỏ ngọt,9.713692,1.0
bột ngọt,bột ngô ngọt,9.713692,1.0
bột ngọt,bột gia vị ngọt cay,8.444777,1.0
axit citric,axit citric e,17.236666,1.0
axit citric,axit citric thực phẩm,16.245607,1.0
axit citric,chất điều chỉnh độ chua axit citric,13.875578,1.0
bifidobacterium,bifidobacterium lactis,10.276905,1.0
bifidobacterium,bifidobacterium animalis subsp,9.504801,1.0
bifidobacterium,bifidobacterium animalis subsp lactis hn019,8.263172,1.0
đạm whey,đạm whey cô đặc,14.320504,1.0
đạm whey,đạm whey thủy phân,14.320504,1.0
đạm whey,đạm whey váng sữa,14.320504,1.0
đạm whey,đạm whey tổng hợp,14.320504,1.0
đạm whey,đạm whey giàu alpha lactalbumin,13.56102,1.0
nạc heo,thịt nạc heo,16.67996,1.0
nạc heo,thịt heo nạc,14.584373,1.0
nạc heo,thịt nạc lưng heo,13.565217,1.0
nạc heo,thịt nạc đùi heo,13.565217,1.0
nạc heo,thịt heo nạc xay,13.565217,1.0
lá chanh,hương lá chanh,15.079196,1.0
cà phê hòa tan,bột cà phê hòa tan,31.042181,1.0
cà phê hòa tan,cà phê hòa tan từ,31.042181,1.0
cà phê hòa tan,cà phê hòa tan robusta,31.042181,1.0
cà phê hòa tan,hỗn hợp cà phê hòa tan,29.787476,1.0
cà phê hòa tan,cà phê hòa tan trong thành phần là nguyên bản,25.694881,1.0
cà phê hòa tan,cà phê hòa,23.54818,0.75
cà phê hòa tan,cà phê hoà tan,20.142494,0.75
cà phê hòa tan,hỗn hợp cà phê hoà tan,17.94146,0.75
sữa hoàn toàn từ sữa bò tươi,sữa hoàn toàn từ sữa bò tươi tách béo,43.73289,1.0
sữa hoàn toàn từ sữa bò tươi,sữa hoàn toàn từ sữa bò tuổi,40.03742,0.8333333333333334
ngò gai,ngò gai sấy,17.773296,1.0
ngò gai,hương ngò gai,17.773296,1.0
ngò gai,dầu hương ngò gai,16.75402,1.0
ngò gai,hương ngò gai tổng hợp,15.849979,1.0
ngò gai,hương ngò gai tự nhiên,15.849979,1.0
inositol,myo inositol,10.276905,1.0
inositol,meso inositol,10.276905,1.0
inositol,m inositol,10.276905,1.0
đạm sữa,có chứa đạm sữa,12.002716,1.0
đạm sữa,đạm sữa cô đặc,12.002716,1.0
đạm sữa,đạm sữa cổ lập,12.002716,1.0
đạm sữa,đạm sữa thủy phân,12.002716,1.0
đạm sữa,sản phẩm chứa đạm sữa,11.394619,1.0
đạm sữa,đạm từ sữa,11.01359,1.0
đạm sữa,sản phẩm có chứa đạm sữa,10.847469,1.0
đạm sữa,đạm whey váng sữa,10.24396,1.0
si rô glucose,si rô đường glucose,22.775812,1.0
sữa bột tách béo,bột sữa tách béo,21.505964,1.0
sữa bột tách béo,sữa tách béo,19.714752,0.75
sữa bột tách béo,sữa đặc tách béo,18.573881,0.75
sữa bột tách béo,sữa tươi tách béo,18.573881,0.75
sữa bột tách béo,bột cacao tách béo,17.393852,0.75
sữa bột tách béo,sữa bột tách kem,16.67677,0.75
sữa bột tách béo,bột ca cao tách béo,16.460041,0.75
sữa bột tách béo,bột đậu nành tách béo,16.460041,0.75
sữa bột tách béo,sữa hoàn toàn từ sữa bò tươi tách béo,15.721661,0.75
l,l carnitine l tartrate,8.226598,1.0
l,l carnitin,7.4315915,1.0
l,l carnitine,7.4315915,1.0
l,l camitine,7.4315915,1.0
l,l camitin,7.4315915,1.0
l,mononatri l,7.4315915,1.0
l,l tryptophan,7.4315915,1.0
l,l phenylalanine,7.4315915,1.0
l,l histidine,7.4315915,1.0
chiết xuất từ thực vật,beta caroten tự nhiên chiết xuất từ thực vật i,23.014626,1.0
chiết xuất từ thực vật,chiết xuất tự nhiên từ đạm thực vật,20.023277,1.0
d,d xylose,7.818343,1.0
d,vitamin d,7.818343,1.0
d,d biotin,7.818343,1.0
d,d  solution,7.818343,1.0
d,canxi d,7.818343,1.0
d,d glucuronolactone,7.818343,1.0
d,d glucose,7.818343,1.0
d,d tocopherol,7.818343,1.0
d,d panthenol,7.818343,1.0
hương bò tổng hợp,hương thịt bò tổng hợp,18.276825,1.0
hương bò tổng hợp,hương bò tổng hợp dùng cho thực phẩm,17.513365,1.0
hương bò tổng hợp,hương bò kho tổng hợp,16.795311,1.0
hương bò tổng hợp,hương bò rau thơm tổng hợp,15.93598,1.0
hương bò tổng hợp,tương thịt bò tổng hợp,15.457981,0.75
hương bò tổng hợp,hương bò tổng chất bảo quản,13.771519,0.75
hương bò tổng hợp,hương tổng hợp,12.247448,0.75
hương bò tổng hợp,hỗn hợp hương tổng hợp,11.922316,0.75
hương bò tổng hợp,hương năm hương tổng hợp,11.775769,0.75
giả thịt,thịt giả,16.658358,1.0
wheat flour,enriched wheat flour,18.551146,1.0
wheat flour,whole wheat flour,18.551146,1.0
đạm whey cô đặc,whey cô đặc,21.96494,0.75
đạm whey cô đặc,đảm whey cô đặc collagen thủy phân,18.431664,0.75
đạm whey cô đặc,đạm sữa cô đặc,17.931145,0.75
bột cà chua,bột nhão cà chua,15.327038,1.0
bột cà chua,bột gia vị hương cà chua,13.716487,1.0
protein sữa,chứa protein sữa,12.7232065,1.0
protein sữa,protein sữa cô đặc,12.040985,1.0
protein sữa,protein từ sữa,11.045565,1.0
nhân tạo,chất tạo ngọt nhân tạo,12.63929,1.0
nhân tạo,chất tạo màu nhân tạo,12.63929,1.0
nhân tạo,màu  nhân tạo,12.519157,1.0
nhân tạo,hương nhân tạo,12.519157,1.0
nhân tạo,màu nhân tạo,12.519157,1.0
nhân tạo,phẩm màu nhân tạo,11.827356,1.0
nhân tạo,hương liệu nhân tạo,11.827356,1.0
nhân tạo,hương vani nhân tạo,11.827356,1.0
nhân tạo,hương vị nhân tạo,11.827356,1.0
sữa bột gầy,nguyên liệu sữa bột gầy,17.11809,1.0
sữa bột gầy,bột sữa gầy,16.596188,1.0
sữa bột gầy,bột sữa gầy chế biến,14.4282,1.0
hương chanh tự nhiên,hỗn hợp hương chanh tự nhiên,19.84941,1.0
hương chanh tự nhiên,chanh tự nhiên,18.034788,0.75
hương chanh tự nhiên,hương chanh giống tự nhiên,17.566265,1.0
hương chanh tự nhiên,hương chanh sả tự nhiên,17.566265,1.0
hương chanh tự nhiên,hương chanh dây tự nhiên,17.566265,1.0
hương chanh tự nhiên,hương chanh dây giống tự nhiên,16.658539,1.0
hương chanh tự nhiên,hỗn hợp hương chanh giống tự nhiên,15.843053,1.0
hương chanh tự nhiên,hương bạc hà chanh giống tự nhiên,14.916629,1.0
hương chanh tự nhiên,hưởng chanh muối giống tự nhiên,13.097892,0.75
vitamin b2,vitamin b1 vitamin b2,17.25954,1.0
chất tạo ngọt nhân tạo,chất tạo ngọt,22.866823,0.75
chất tạo ngọt nhân tạo,chất tạo màu nhân tạo,22.454624,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt tổng hợp,20.477688,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt tự nhiên,20.477688,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt tổng hop,20.477688,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt tổng hơp,20.477688,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt tổng hợp sucralose,19.472534,0.75
chất tạo ngọt nhân tạo,chất tạo ngọt aspartame tổng hợp,19.472534,0.75
sô cô la,hương sô cô la,22.585337,1.0
sô cô la,sô cô la sữa,22.585337,1.0
sô cô la,sô cô la trắng,22.585337,1.0
sô cô la,hạt sô cô la,22.585337,1.0
sô cô la,sô cô la đen,22.585337,1.0
sô cô la,xốt sô cô la,22.585337,1.0
sô cô la,sô cô la vụn,22.585337,1.0
sô cô la,bột sô cô la,22.585337,1.0
sô cô la,lớp phủ sô cô la,21.571638,1.0
sản phẩm có chứa đậu nành,vitamin d sản phẩm có chứa đậu nành,28.27298,1.0
sản phẩm có chứa đậu nành,sản phẩm có thể chứa đậu nành,26.849888,1.0
sản phẩm có chứa đậu nành,sản phẩm có thể chứa  đậu nành,26.849888,1.0
sản phẩm có chứa đậu nành,sản phẩm có chứa thành phần từ đậu nành,24.763144,1.0
sản phẩm có chứa đậu nành,sản phẩm có chứa đậu phộng,24.345188,0.8333333333333334
sản phẩm có chứa đậu nành,sản phẩm có chứa đậu hành,24.345188,0.8333333333333334
sản phẩm có chứa đậu nành,sản phẩm có chứa đậu tương,24.345188,0.8333333333333334
sản phẩm có chứa đậu nành,chất tạo ngọt tổng hợp acesulfam kali sản phẩm có chứa đậu nành,24.1981,1.0
sản phẩm có chứa đậu nành,sản phẩm có thể chứa lecithin đậu nành,23.90605,1.0
chất xơ,chất xơ hòa tan,10.942608,1.0
chất xơ,chất xơ thực phẩm,10.942608,1.0
chất xơ,chất xơ yến mạch,10.942608,1.0
chất xơ,chất xơ lúa mì,10.942608,1.0
chất xơ,chất xơ thực vật,10.942608,1.0
chất xơ,chất xơ từ cam,10.942608,1.0
chất xơ,chất xơ hòa tan oligofructose,10.318472,1.0
chất xơ,chất xơ từ lúa mì,10.318472,1.0
chất xơ,chất xơ hòa tan inulin,10.318472,1.0
monosodium glutamate,l monosodium glutamate,18.56786,1.0
monosodium glutamate,monosodium glutamate e99,18.56786,1.0
monosodium glutamate,chất điều vị monosodium glutamate,16.618591,1.0
monosodium glutamate,monosodium glutamate không thấp hơn,16.618591,1.0
monosodium glutamate,monosodium l glutamate,16.408848,1.0
monosodium glutamate,chất điề monosodium l glutamate,14.265334,1.0
monosodium glutamate,chất điều vị monosodium l glutamate,13.39071,1.0
dầu hạt cọ,dầu hạt cọ tinh chế,17.206806,1.0
dầu hạt cọ,dầu hạt cọ hydro hóa hoàn toàn,15.742658,1.0
súp,gói súp,8.71977,1.0
súp,bột súp,8.71977,1.0
súp,súp kem,8.71977,1.0
súp,súp gia vị,8.064654,1.0
súp,bột cari súp,8.064654,1.0
súp,súp lơ xanh,8.064654,1.0
súp,hương súp hàn quốc,7.501096,1.0
súp,tinh bột đậu xanh súp,7.011155,1.0
súp,chiết xuất trái dành dành súp,6.581293,1.0
cồn thực phẩm,rượu cồn thực phẩm,21.420235,1.0
siro glucose,siro glucose fructose,17.275074,1.0
từ đậu nành,lecithin từ đậu nành,15.91496,1.0
từ đậu nành,chiết xuất từ đậu nành,15.189608,1.0
từ đậu nành,sản phẩm từ đậu nành,15.189608,1.0
từ đậu nành,nguồn gốc từ đậu nành,15.189608,1.0
từ đậu nành,chất nhũ hóa từ đậu nành,14.53259,1.0
từ đậu nành,dịch trích từ đậu nành hạt,14.53259,1.0
từ đậu nành,có nguồn gốc từ đậu nành,14.53259,1.0
từ đậu nành,chiết xuất từ đậu nành soya,14.53259,1.0
từ đậu nành,protein thủy phân từ đậu nành,14.53259,1.0
kẽm,kẽm sulfat,8.435348,1.0
kẽm,kẽm sunphat,8.435348,1.0
kẽm,kẽm oxyd,8.435348,1.0
kẽm,kẽm sulphat,8.435348,1.0
kẽm,oxit kẽm,8.435348,1.0
kẽm,kẽm gluconat,8.435348,1.0
kẽm,kẽm lactat,8.435348,1.0
kẽm,kẽm oxit,8.435348,1.0
kẽm,kẽm sulfate,8.435348,1.0
đinh hương,bột đinh hương,15.154274,1.0
đinh hương,đinh hương khô,15.154274,1.0
đinh hương,bột đinh hương quế hồi,13.705648,1.0
acid ascorbic,ascorbic acid,16.32626,1.0
acid ascorbic,acid l ascorbic,15.099667,1.0
acid ascorbic,l ascorbic acid,15.099667,1.0
acid ascorbic,antioxidant ascorbic acid,15.099667,1.0
hỗn hợp tocopherol,hỗn hợp tocopherol concentrate,18.638641,1.0
hỗn hợp tocopherol,tocopherol hỗn hợp,18.021488,1.0
hỗn hợp tocopherol,hỗn hợp tocopherol tự nhiên,17.764431,1.0
hỗn hợp tocopherol,tocopherol dạng hỗn hợp,16.934338,1.0
hỗn hợp tocopherol,tocopherol concentrate dạng hỗn hợp,15.975349,1.0
hỗn hợp tocopherol,chất chống oxy hoá tocopherol dạng hỗn hợp,13.670641,1.0
đường dextrose,đường dextrose monohydrate,15.269701,1.0
đường dextrose,đường dextrose monohydrate chất điều chỉnh độ axit,11.615551,1.0
lactoza,dầu thực vật whey bột sữa bột lactoza,7.4694233,1.0
fructose,đường fructose,7.763822,1.0
fructose,sirô fructose,7.763822,1.0
fructose,siro fructose,7.763822,1.0
fructose,high fructose,7.763822,1.0
fructose,xirô fructose,7.763822,1.0
fructose,si rô fructose,7.180526,1.0
fructose,nước đường fructose,7.180526,1.0
fructose,siro glucose fructose,7.180526,1.0
fructose,glucose fructose syrup,7.180526,1.0
tương ớt,gói tương ớt,14.141719,1.0
tương ớt,tương ớt gochujang,14.141719,1.0
ponceau e4r,đỏ ponceau e4r,20.33051,1.0
ponceau e4r,màu ponceau e4r,20.33051,1.0
ponceau e4r,màu thực phẩm ponceau e4r,18.178774,1.0
ponceau e4r,màu ponceau e4r nhân tạo,18.178774,1.0
ponceau e4r,màu thực phẩm tổng hợp ponceau e4r,16.453602,1.0
dha từ dầu cá,có thể chứa dha từ dầu cá,23.902855,1.0
dha từ dầu cá,dha từ đầu cá,18.63321,0.75
dha từ dầu cá,dha từ dầu tảo crypthecodinium cohnii,18.6208,0.75
