SKU,Product name,Source,ingredient,Net weight,Nutrition facts?,Serving per package,Serving size,Nutrition facts,
8934563070847,Thùng 30 Gói Hủ Tiếu Nhịp Sống Nam Vang 70G,"topsmarket,bachhoaxanh","VẮT HỦ TIẾU - Gạo, tinh bột, chất làm dầy (tinh bột xử lý oxy hoá (1404)), muối, chất nhũ hoá (natri cacboxymethyl cellulose (466), lecitin đậu nành (322(i))).
Các gói gia vị: Dầu thực vật (dầu cọ, chất chống oxy hoá (BHA (320), BHT (321))). muối, các gia vị (tỏi 23.02g/kg, hành, tiêu, ớt), chất điều vị (mononatri L-glutamat (621), glycin (640), dinatri 5'-inosinat (631), dinatri 5'-guanylat (627)), thịt heo 16,17g/kg, đường, sá bấu sấy (bắp cải, đậu nành, màu chiết xuất từ ớt), bột tôm (màu chiết xuất từ ớt). protein đậu nành, hẹ sấy, chiết xuất nấm men, ớt sấy, hành lá sấy. chất tạo ngọt tổng hợp (aspartam (951)), cần.",70 g,Yes,1,70 g,"energy,279 kcal,total fat,7.5 g,carbohydrate,48.6 g,protein,4.2 g",#VALUE!
8934563193263,Mì Hải Sản Siukay 128G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, shortening (dầu cọ, chất chống oxy hóa (BHA (320), BHT (321))), tinh bột, chất làm dầy (hydroxypropyl starch (1440)), muối, đường, dịch chiết xuất từ cá, chất tạo xốp (natri hydro carbonat (500(ii))), chất ổn định (pentanatri triphosphat (451(i))), gia vị, phẩm màu (curcumin (100(i))).
Các gói gia vị: Dầu tinh luyện (dầu cọ, chất chống oxy hóa (BHA (320), BHT (321))), đường, ớt, cà chua, tỏi, chất điều vị (mononatri glutamat (621), dinatri 5'-inosinat (631), dinatri 5'-guanylat (627), disodium succinate), muối, các gia vị, hải sản 10,43 g/kg (tôm, dịch chiết xuất từ cá, mực), cà rốt sấy, hành lá sấy, phẩm màu (paprika oleoresin (160c), caramen nhóm I (150a)), chất tạo ngọt (acesulfam kali (950)), capsicum oleoresin, hương hành tím phi tổng hợp (thành phần có chứa sữa), chất bảo quản (kali sorbat (202)).",128 g,Yes,1,128 g,"energy,524 kcal,total fat,17 g,carbohydrate,83.2 g,protein,9.5 g",#VALUE!
8934563619138,Mì Ly Modern Hương Vị Lẩu Thái Tôm 67G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, shortening (dầu cọ, chất chống oxy hóa (BHA (320), BHT (321))), tinh bột, muối, đường, dịch chiết xuất từ cá, chất điều vị (mononatri glutamat (621)), chất ổn định (pentanatri triphosphat (451(i)), kall carbonat (501(i)), chat nhũ hóa (natri cacboxymethyl celluose (466), chất điều bột nghệ, phẩm màu chỉnh độ acid (natri carbonat (500(i))), (curcumin (100(i)).
Các gia vị: Muối, đường, dầu tinh luyện (dầu cọ, chất chống oxy hóa (BHA (320), BHT (321))), các gia vị, tôm 13,93 g/kg (cà, phẩm màu (paprika oleoresin (160c), carmin (120) chất điều vị (mononatri glutamat (621), dinatr 5'-inosinat (631), dinatri 5 -quanylat (627)), chất điều chỉnh độ acid (acid tantric (334), acid citric (330)), hành là sáy, tinh bột, phẩm mau (paprika oleoresin (160c), curcumin (100(i), huong chanh tổng hợp, dịch chiết xuất từ cá, chất tạo ngọt (aspartam (951)).",65 g,Yes,1,65 g,"energy,283 kcal,total fat,10.6 g,carbohydrate,40.6 g,protein,6.2 g",#VALUE!
8934563321406,Miến Phú Hương Yến Tiệc 6 Vắt 210G,"topsmarket,bachhoaxanh","Tinh bột khoai tây, chất làm dày (1420), tinh bột khoai mì, tinh bột đậu hà lan, tinh bột đậu xanh 22,65 g/kg.",210 g,Unclear,,,,#VALUE!
8936136160894,Mì Kokomi Tôm Chua Cay 90G,"topsmarket,bachhoaxanh","- Vắt mì: Bột mì, dầu cọ, tinh bột khoai mì, chất ổn định (1420, 412, 501(i), 466, 451(i), muối, gluten lúa mì, chất tạo xốp (500(i), 452(i), 450(iii)), chất điều vị (621, 635), chất điều chỉnh độ acid (339(i)), chiết xuất trái dành dành, chất chống oxy hóa (320,321,330), chất tạo màu riboflavin tổng hợp
- Súp: Đường, muối, dầu cọ, chất điều vị (621, 635, 364(ii), 951), nước mắm, tỏi, ngò gai, bột tôm 5,2 g/kg, chất điều chỉnh độ acid (330), ngò om, ớt, chiết xuất nấm men, hành tím, bột ớt, hương liệu (tự nhiên, giống tự nhiên, tổng hợp), hành lá sấy, mắm ruốc, bột tiêu, bột tỏi, cà chua dạng sệt, hạt điều màu, nước, chất tạo màu (caramen nhóm I, paprika oleoresin) tự nhiên, chiết xuất ớt, chất làm dày (415), chất bảo quản (211), chất chống oxy hóa (320, 321) 
Sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì, thủy sản.",90 g,Yes,1,90 g,"protein,9 g,lipid,14.6 g,carbohydrate,58.2 g,energy,400.2 kcal",#VALUE!
8936017367909,Mì Omachi Đặc Biệt Bò Hầm Xốt Vang 92G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, dầu thực vật, tinh bột khoai mì, tinh bột khoai tây 16,4 g/kg, muối, nước mắm, chất tạo xốp (451i, 452i, 500ii), chất làm dầy (412), chất điều vị (621, 635), chiết xuất nấm men, bột lòng đỏ trứng 690 mg/kg, màu thực phẩm (100%), bột cà ri, chất chống oxy hóa (320, 321), chất điều chỉnh độ axit (330)
Gói thịt: Nước, thịt (thịt heo, thịt gà, thịt bò 4,5 g/kg) 78,5 g/kg, mỡ heo, gia vị hỗn hợp, tinh bột biến tính (1420), tương dầu nấu bò kho, đường, muối, dầu thực vật, chất điều vị (621, 635), chiết xuất thịt bò 1,0 g/kg, cà chua cô đặc, hạt điều màu, đường caramel
THỊT NHẬP KHẨU CÓ NGUỒN GỐC
Súp: Nước, muối, chất điều vị (621, 635, 364ii), gia vị hỗn hợp, dầu thực vật, đường, nước mắm, mỡ bò 4,9 g/kg, cà rốt sấy, chiết xuất thịt bò 2,8 g/kg, nước tương, tinh bột biến tính (1422), cà chua cô đặc, bột gia vị bò kho, đường caramel, hương tự nhiên và tổng hợp, màu thực phẩm (160c), rượu vang 100 mg/kg, chất bảo quản (211), chất tạo ngọt tổng hợp (950), hạt điều màu, chất làm dãy (415), chất điều chỉnh độ axit (330), chất chống oxy hóa (320, 321)
Sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì, thủy sản, trứng, đậu nành. Có thể chứa vết đậu phộng và hạt điều.",92 g,Yes,1,92 g,"protein,7.8 g,lipid,14.7 g,carbohydrate,45.7 g,energy,346.3 kcal",#VALUE!
8936017368111,Mì Omachi Xốt Bò Hầm 80G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, dầu cọ, tinh bột khoai mì, chất ổn định (1420, 451(i)), tinh bột khoai tây 30 g/kg, muối, nước mắm, chất điều vị (621, 635), chiết xuất nấm men, chất tạo xốp (452(i), 500(i), 500(ii)), bột lòng đỏ trứng 810 mg/kg, hỗn hợp protein lòng trắng trứng 410 mg/kg, xirô ngô nồng độ fructose cao, chiết xuất trái dành dành, chất chống oxy hóa (307c, 320, 321, 330), bột cari
Súp: Dầu cọ, mỡ bò tinh luyện 17,9 g/kg, ngà gai, đường, muối, chất điều vị (621, 635), ớt, cà rốt sấy, hành tây, thơm, nước, cà chua dạng sệt, bột gia vị, tỏi, sả, hỗn hợp gluten lúa mì, nước tương, bột gia vị hương bò hãm 4,1 g/kg, hành là sấy, hương liệu (tổng hợp, tự nhiên), nước cốt xương thịt 2,4 g/kg (nước, xương heo, muối, thịt heo), ngò gai sấy, chất ổn định (1422, 415), gừng, bột ớt, bột tỏi, đạm đậu nành thủy phân, bột tiêu, bột gừng, bột cà chua, bột hồi, bột quế, mắm ruốc, thịt bò 240 mg/kg, chất bảo quản (211), chất tạo màu (caramen nhóm I, paprika Oleoresin) tự nhiên, chiết xuất nấm men, nguyên liệu vitamin E acetate (DL-alpha-tocopheryl acetat) 34,4 mg/kg, chất chống oxy hóa (320, 321)
Sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì, thủy sản, trứng, đậu nành. Có thể chứa vết đậu phộng và hạt điều.",80 g,Yes,1,80 g,"protein,7.5 g,lipid,13.2 g,carbohydrate,47.4 g,energy,338.4 kcal",#VALUE!
8936017368104,Mì Omachi Sườn Hầm Ngũ Quả 80G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, dầu cọ, tinh bột khoai mì, chất ổn định (1420, 451(i)), tinh bột khoai tây 30 g/kg, muối, nước mắm, chất điều vị (621, 635), chiết xuất nấm men, chất tạo xốp (452(i), 500(i), 500(ii)), bột lòng đỏ trứng 810 mg/kg, hỗn hợp protein lòng trắng trứng 410 mg/kg, xirô ngô nồng độ fructose cao, chiết xuất trái dành dành, chất chống oxy hóa (307c, 320, 321, 330), bột cari
Súp: Dấu cọ, đường, chất điều vị (621, 635, 364(ii)), hành tim 25,4 g/kg, hành tây 15,9 g/kg, thịt heo 14,4 g/kg, muối, cả rốt sấy 12,5 g/kg, ngô rí, đạm đậu nành, nước, củ cải trắng 4,2 g/kg, hương liệu (tổng hợp, giống tự nhiên), bột tiêu, hành lá sảy, bột thịt gà, cả chua 3,1 g/kg, nước tương, bột ớt, bột tỏi, ngò rí sấy, nước cốt xương thịt 2,4 g/kg (nước, xưởng heo, muối, thịt heo), bột hành tây, tỏi, bột tôm, cà chua dạng sệt, chiết xuất nấm men, nước mắm, nước cốt sườn thịt hầm 270 mg/kg (nước, thịt heo 66 mg/kg, sườn heo 66 mg/kg, muối), bột kem thực vật, chất tạo màu (paprika oleoresin, caramen nhóm I) tự nhiên, chất bảo quản (211), bột chiết xuất sườn heo 45 mg/kg, bột cà chua, nguyên liệu vitamin E acetate (DL-alpha-tocopheryl acetat) 33,1 mg/kg, chất chống oxy hóa (320, 321), chất ổn định (415)
Sản phẩm chứa các nguyên liệu có nguồn gốc từ lúa mì, thủy sản, trứng, đậu nành, - Có thể chứa vết đậu phộng và hạt điều.
",80 g,Yes,1,80 g,"energy,360.1 kcal,carbohydrate,48.8 g,lipid,14.5 g,protein,8.6 g",#VALUE!
8935311110044,Phở Vifon Có Gói Xốt Thịt Vị Bò 70G,"topsmarket,bachhoaxanh","Vắt phở: Gạo (61.2%), chất làm dày (1404, 412), muối ăn, chất điều vị (mononatri L-glutamat), chất tạo ngọt tổng hợp (acesulfam kali, aspartam).
Gói nước cốt bò: Nước, hành tây tươi, muối ăn, dầu cọ tinh luyện, chất điều vị (mononatri L-glutamat, dinatri 5'-guanylat, dinatri 5’-inosinat, dinatri succinat), gừng - tươi, đường tinh luyện, chiết xuất thịt bò (0.7%), gia vị (tỏi, tiêu, ớt, quế, hồi, thảo quả), đường thực vật lên men, chiết xuất nấm men, đạm thực vật thủy phân từ đậu nành, mỡ bò, hương bò giống tự nhiên, chất bảo quân (kali sorbat, natri benzoat), chất làm dày (415), hương ngò gai tổng hợp, chất tạo ngọt tổng hợp (acesulfam kali, aspartam), phẩm màu tự nhiên (beta-caroten (chiết xuất từ thực vật)).
Gói tương ớt: Nước, ớt tươi, đường tinh luyện, tỏi tươi, |muối ăn, chất làm dày (1422, 415), cà chua cô đặc, chất điều chỉnh độ acid (260, 330), chất bảo quản (kali sorbat), phẩm màu tự nhiên (beta-caroten (chiết xuất từ thực vật)), chất tạo ngọt tổng hợp (acesulfam kali, aspartam). | Gói rau sây:  Giả thịt (gluten từ bột mì), hành lá, ớt, ngò rí, ngò gai. 
Sản phẩm có chứa: Lúa mì, Đậu nành.",75 g,Yes,1,75 g,"energy,180.6 - 294.8 kcal,protein,3.6 - 6.5 g,total fat,1.8 - 3.2 g,carbohydrate,37.5 - 60 g",#VALUE!
8935311110440,Phở Bò Vifon 65G,"topsmarket,bachhoaxanh","Vắt phở. Gạo (70%), chất làm dày (1404, 412), muối ăn, chất điều vị (mononatri L-glutamat), chất tạo ngọt tổng hợp (acesulfam kali, aspartam).
Gia vị: Muối ăn, dầu cọ tinh luyện, chất điều vị (mononatri L-glutamat, dinatri 5'-quanylat, dinatri 5’-inosinat, dinatri succinat), mỡ bò (2.1%), ớt, đường tinh luyện, bột chiết xuất bò (0.5%), hương bò tổng hợp, hành lá cây, giả thịt (bột đậu nành đã khử béo), hành tím, tỏi, chất làm dày (1422, 415), gia vị phở (quê, đinh hương, hồi), gừng, maltodextrin, cà chua cô đặc, phẩm màu tự nhiên (150a, 160a(i), chất chống đông vón (551), hương ngò gai tổng hợp, tiêu, chất điều chỉnh độ acid (260, 330), chất tạo ngọt tổng hợp (acesulfam kali, aspartam), chất bảo quản (kali sorbat). Có chứa: Đậu nành.",65 g,Yes,1,65 g,"energy,178.7 - 274.6 kcal,protein,3.5 - 6.3 g,total fat,2.7 - 4.6 g,carbohydrate,35.1 - 52 g",#VALUE!
8936028641616,Mì Trộn Tương Đen Koreno 78G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, dầu thực vật (dầu cọ tinh luyện, chất chống oxy hóa (320, 321)), chất làm dày (1420), muối, gluten lúa mì, chất ổn định (501(i), 451(i)), chất làm dày (412, 405), chất tạo xốp (500(i)), phẩm màu tự nhiên (Riboflavin từ Bacillus subtilis).
Gói gia vị: Bột gia vị tương đen (3.5% khối lượng), bột kem không sữa, bột hành tây, bột hành, đường, phẩm màu tổng hợp (caramen nhóm IV), chất điều vị (621), muối, bột bắp cải, bột nước tương, chất điều vị (631, 627), dầu thực vật (dầu đậu nành), chất tạo ngọt tổng hợp (aspartam).
Gói rau sấy khô: Cà rốt, bắp cải, hành lá, đạm đậu nành.
Gói đầu: Dầu olein cọ tinh luyện, hành củ, hương hành tổng hợp, chất chống oxy hóa (321).",78 g,Yes,1,78 g,"energy,370.7 kcal,total fat,15.8 g,sodium,776 mg,carbohydrate,50.6 g,protein,6.9 g",#VALUE!
8934563102166,Mì Lẩu Thái Hương Vị Tôm Ace Cook 81G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì, dầu cọ, tinh bột khoai mì, muối, đường, nước mắm, chất điều vị (621), chất nhũ hóa (466), chất ổn định (451(i), 501(i)), chất tạo xốp (500(ii)), phẩm màu curcumin tự nhiên, bột nghệ, chất chống oxy hóa (320, 321).
Các gói gia vị Dịch me, dầu cọ, muối, đường, tôm 19,8 g/kg, chất điều vị (621, 631, 627, 364(ii), 951), các gia vị (ớt, hành sả, riềng, gừng), hành lá sấy, củ hành tím sấy, chất điều chỉnh độ acid (330), ngò gai sấy, nước mắm, hương chanh tổng hợp, tinh bột khoai mì, phẩm màu tự nhiên (paprika oleoresin, curcumin). Thành phần có chứa: Bột mì, tôm, cá",81 g,Yes,1,81 g,"energy,343 kcal,total fat,13.4 g,carbohydrate,47.8 g,protein,7.8 g",#VALUE!
8423329816152,Quả Oliu Xanh Ngâm Tách Hạt La Pedriza 340G,"topsmarket,bachhoaxanh","Quả Ô liu xanh tách hạt, nước, muối, acid lactic và acid citric, acid ascorbic.",340 g,No,,,,#VALUE!
8936045450895,Xúc Xích Đức Xông Khói Nippon Con Heo Vàng 250G,"topsmarket,bachhoaxanh","Thịt heo (>60%), bột khoai tây, đạm đậu nành, đường tỉnh luyện, muối ăn, hành tây, tiêu trắng, tôi, vỏ bọc xúc xích tự nhiên Chất bảo quản: Sodium nitrite (E250), Sodium acetate (E262). Chất nhũ hóa: Hỗn hợp muối Polyphotphate (E451i, E452). Chất chống oxy hóa: Sodium Erythorbate (B16). Chất điều vị: Monosodium glutamate (E621).",250 g,No,,,,#VALUE!
8936079285340,Ớt Xiêm Xanh Ngâm Giấm Natural DH Foods 150G,"topsmarket,bachhoaxanh","Of Xiêm Xanh (50%), Nước, Giấm (6%), Đường, Muối, Tôi, Tiêu, Lá Nguyệt Quế.",150 g,No,,,,#VALUE!
8935311101486,Mì Trộn Trứng Muối Cay Vifon Gói 105G,"topsmarket,bachhoaxanh","Vắt mì: Bột mì (42%), bột khoai mì, dầu cọ, chất ổn định: 1420, pentanatr triphosphat, kali carbonat, propylen glycol alginat, guar gum; muối ăn, chất nhũ hóa: lecithin, chất tạo xốp: natri carbonat, chất chống oxy hóa: tocopherol concentrat (dạng hỗn hợp), phẩm màu tự nhiên. Riboflavin từ Bacillus subtilis.
Gói xốt: Dầu cọ tinh luyện, hành tây, đường tinh luyện, bột trứng muối (34 g/kg), tỏi, nước, ớt (2%), muối ăn, chất điều vị: mononatri L-glutamat, dinatri 5 - guanylat, dinatri 5-inosinat, chất bảo quản 202, 211; phẩm màu tự nhiên: paprika oleoresin, chất làm dày: 415, hương phô mai tổng hợp.
Gói rau sấy (làm topping): Cà rốt, hành lá.",105 g,Yes,1,105 g,"energy,370 - 560 kcal,protein,5.6 - 9.2 g,total fat,17.5 - 26.4 g,carbohydrate,47.5 - 71.4 g",#VALUE!
8934746011322,Bánh Phồng Tôm Sa Giang Đặc Biệt 200G,"topsmarket,bachhoaxanh","Tinh bột khoai mì (Có chứa Sulfite. E223), tôm (15%), đường, muối , tỏi , bôt ngọt (E621), citric acid (E330), sodium bicarbonate (E500ii), tiêu, hành, ớt",200 g,Yes,2,100 g,"energy,348 kcal,energy from fat,1.38 kcal,total fat,0.15 g,cholesterol,4.4 mg,sodium,2.55 g,carbohydrate,84.8 g,dietary fiber,1.12 g,total sugars,10.5 g,protein,1.78 g,calcium,74 mg,iron,1.80 mg",#VALUE!
8801085027164,Mì Udon Hanil Deuchi Gói 200G,"topsmarket,bachhoaxanh","Nước 61%, bột mì 27.71%, tinh bột sắn 9.72%, gluten 0.97%, muối 0.96%, chất điều chỉnh vị chua (axit lactic, axit acetic, sodium lactase, axit dipica nước) 0.1%, chất làm đầy (bột ma propylene o glycol alginate, sodium carboxymethyl cellulose, xanthan gum) 0.04%.",200 g,Yes,,100 g,"energy,120 - 180 kcal",#VALUE!
